Country,Year,House Price Index,Rent Index,Affordability Ratio,Mortgage Rate (%),Inflation Rate (%),GDP Growth (%),Population Growth (%),Urbanization Rate (%),Construction Index
France,2016,86.93613008751655,57.05446009641987,3.1639964308639477,1.972214803779642,4.93954402720632,-1.430490812318168,0.11641470602816462,85.34625932908364,71.86175485886606
France,2017,161.44684825889357,69.729834234138,4.063483448594907,4.983685826820754,4.588128504069246,5.019776108216424,1.5727486533136004,84.10442791154546,92.56276580570452
France,2018,97.74395437797229,102.54303261486008,10.261512653405376,6.452525710003367,3.182014899924272,0.9761446863422654,1.717445362596989,70.22410620759054,144.46058604828517
France,2019,165.8412751843012,80.02958191625129,9.757839610123476,5.272714370423412,1.170305147433562,5.220423253436533,0.7683833035675001,84.79372398323224,95.60396808244894
France,2020,169.55232284962005,77.24411751139142,3.0975388633226855,6.0269098820963185,1.0933633991098681,0.5545091007233189,2.3252168846778174,88.51821440812668,115.87503104986288
France,2021,143.18372121697993,81.39118653848239,5.638896945282581,3.14332272684958,4.87136996450075,4.01899623550144,1.77052665304047,83.68854428383662,77.29648824389523
France,2022,129.44203047025815,54.0291132011651,7.94575994091362,3.707652506866885,6.2700771879289485,0.8073201004166295,-0.5902654425033795,64.28975046158507,130.92085053739777
France,2023,141.8218063316261,57.07858732859532,3.7569612550349767,5.0048456572956,0.9729595413672579,4.57488047432285,1.4718477950477369,62.44046341925699,76.78701712681536
France,2024,178.66395785011753,76.19895570292843,6.335779323602019,5.563997836287513,6.6571157529950815,5.888008510582967,1.6368236484062955,71.28778756592747,76.68005733589351
Italy,2015,157.7146915927437,89.08829748150634,6.817998083222786,6.03177192547368,1.2227836349899837,1.9410008343268732,-0.9602622433140333,74.05981925982378,74.50426205454698
Italy,2016,91.8817916268072,58.22683727439734,8.842892719044572,5.230224396327117,4.2918969731315375,5.697380387796335,0.31204702833296416,68.57136258845583,139.4879302551568
Italy,2017,102.35958385194526,117.4255777608428,3.109390272208347,6.349394133538195,0.7805394276787447,5.129144909584569,0.8469538818020494,89.78894388357901,75.9037251788319
Italy,2018,135.38542844013207,117.85117749333693,7.707880597531339,4.646993190676312,5.022366478400012,1.6363285181421858,1.196453280294222,77.529429357693,142.0926408392791
Italy,2019,84.54463803414579,69.66742327145613,11.553703356689029,5.9513189194545815,3.461768893107134,2.961060782412294,-0.029165859566035568,65.64363479171284,107.09587239519857
Italy,2020,115.33522280260527,90.85592782956104,3.6996117326848634,6.3719740383308325,6.910369839117418,3.585293712157961,0.8763372822044213,69.28582848858983,135.1036015765559
Italy,2021,148.47311725538793,61.38318575414239,11.198344660444583,5.612686214615845,6.673699436397507,3.8057560671068797,1.1469531857752644,72.54729108871857,144.61827866832107
Italy,2022,166.60638895004084,53.16530690743326,3.237302770475268,3.382316834390248,5.768596650081914,5.898209034519556,-0.47354088113765136,77.82392146056405,100.47126853048172
Italy,2023,176.99143978146031,108.9483246194996,10.54495834240024,3.8434657989748513,3.1963267651948235,0.1872565754456499,-0.8026857617217551,85.9416712876516,135.03208073040622
Italy,2024,179.97176732861305,119.76457859517338,7.998885350423647,5.3449370759025525,6.640977244235782,4.797179125419292,-0.13428164389880815,73.5163240593028,80.3327532121196
Spain,2015,175.40510272587224,92.4322244115616,5.057785249531165,4.858503422029283,4.517833562976323,0.865301744262724,-0.6025484273012984,80.14719586778399,111.62461607230347
Spain,2016,157.2318391735639,86.41144507783955,10.669633502866862,4.259534193872428,4.146096814980011,5.01322882126676,0.41219003174338953,64.02045685351922,72.30261410506712
Spain,2017,155.51372556736192,93.42166859474253,9.336717912893011,2.5648208075445535,1.3864145913140034,-1.8836426746569446,0.22705645582308942,77.69753060563899,101.37952360797858
Spain,2018,123.74749220237291,113.29110861456239,6.134299203209704,4.069947445799054,5.59374458281743,1.1723422585701613,1.1773034507975573,85.87091126240236,145.96164989261138
Spain,2019,94.7073480929038,114.86113376130461,7.429046637715844,2.7912219414947916,3.4843824155486987,5.840260602283816,0.7241633289750435,69.86254830862525,120.67206834533806
Spain,2020,104.0145618778193,55.310432967606474,4.159917497195843,2.140229194788862,1.4873675078299133,-0.8893826188047189,1.243061606811251,65.45640253197435,97.65338266590905
Spain,2021,169.6788409906012,83.17731481840107,9.008019646689245,2.361599356008149,1.74987862225636,-1.673051069868169,-0.40872727924742414,68.35771017095875,84.16083874213975
Spain,2022,88.87025337570556,58.44451097704206,7.147008912294532,2.5316685920289625,2.8677540968124906,2.027338166838855,1.4163819002027784,61.17936419523297,133.9528319127234
Spain,2023,142.79003894909079,55.72313223642104,10.862207616960994,6.104362002659066,0.8970067390566143,0.2150211851776298,1.8217044792757147,82.44779071150975,84.76168154851018
Spain,2024,100.93493233367103,75.93304719539674,7.360706866719192,4.59127385765148,2.897938657203521,1.7002777290651832,1.616148283468148,61.10049608671794,90.19495554752166
Australia,2015,151.33495858845524,112.66447863810396,7.6050969790409955,4.160567426326578,1.1966180737085443,1.5792989345876371,0.8641604325925811,67.27411510904189,91.53945847595048
Australia,2016,117.72841631046226,51.40498384444085,5.898712490248604,2.557240034982723,2.6287327891564454,-1.0419029454459903,2.1168454825896323,77.80777360662145,124.32818553155917
Australia,2017,158.91712386073382,84.89095392503401,3.7822825927868133,4.185532709092739,4.314467267135715,3.96351579347464,0.5108084118038778,63.82740908386691,92.70207246389796
Australia,2018,116.30822963986351,95.2142068932121,8.137004742020206,3.2804836294892312,6.912349117154368,2.846198554855097,-0.16970622892401932,63.05347417861211,82.22873113474657
Australia,2019,104.59577283845081,61.2476961281689,4.679103216461752,2.9254758434692354,1.6269283694159062,5.174123397011401,-0.7191818901842523,75.73534168710763,102.83174615917292
Australia,2020,178.23786169086065,57.842723151763664,6.580700391411675,6.347352166376845,6.125796318310872,4.536576567594239,-0.09734010534271054,65.12662762170197,123.49145759395448
Australia,2021,172.93759891275857,88.97340251097509,8.144514205229099,2.8998954683014206,5.50170406574759,-0.503650011539813,0.13287732741485292,72.76309315849251,110.6088302947564
Australia,2022,104.24097324150802,58.03857773174425,8.495580381974694,2.943152766201279,4.27804843924698,-0.7650982778063815,0.6839903564918612,75.97768297654758,74.14588294579416
Australia,2023,113.66042781939205,59.409027385728194,3.5703747342549095,6.449801161949726,2.595299992335699,4.478995566837079,-0.10875770832682652,80.44508166671788,130.81822879117493
Australia,2024,139.56387406078443,83.01033319851109,6.706568227325417,3.2443413327149764,6.541939437610868,4.644955262301833,2.377594187332794,63.728916704566345,128.46939801629154
India,2015,173.83404568210378,62.68631463159621,3.5984664063009975,5.205603246450295,4.234075235669428,4.7346302140661765,-0.5107966818079868,83.8580193557967,86.13018560381957
India,2016,96.36559428657046,61.49860585516951,10.33117248208244,4.825986103481,3.8999252609992756,0.8706438729880199,2.070201892845879,71.77335322267906,135.32795515772617
India,2017,123.91349085702184,76.38611005974353,7.164118071026458,3.0068893708207103,5.359460971145632,2.021763120739833,-0.18725556698613943,86.98723719823705,100.71129770985692
India,2018,134.35528611139887,113.45304776751829,8.618141963225929,2.0844902035418205,6.608908803487588,3.021664424571343,0.17216965129980144,64.17816217990162,133.52201514162368
India,2019,142.00727559285136,87.34227643834251,11.045033247458619,5.4429860561226535,1.4858867182628828,0.49377654236438584,-0.1302880106493699,82.3183887771803,72.68259477886235
India,2020,136.98896848713164,103.37210800184835,10.890890730855745,3.210408743579537,5.838172480368083,-1.1149461043583422,1.9625830210708135,63.824659869959476,101.78298324482938
India,2021,159.72953657795534,60.49421991441417,5.063262557093774,5.111262841965331,5.180237487549483,3.1291810630823784,1.42881955563485,76.28173330042789,90.14392471255621
India,2022,114.56959935039194,62.7118401760998,11.176055052002654,4.416958973830602,3.1055342089636593,1.6960464291530615,2.3154916886413535,64.6005420934824,116.89838656134378
India,2023,130.5888678884466,92.80179648042534,3.1629916543875645,5.860619544720757,6.55876883614348,2.5210654687136715,1.438277883569123,87.67498143531887,126.57909074507188
India,2024,95.25390429142614,90.34018521167692,8.460435417445703,3.62065335651193,5.286887531560699,5.474936118152119,2.239489795173717,73.52518114212396,79.05904366726043
China,2015,178.48411989623344,108.72286605121539,4.121964130829402,6.104209413086862,6.1543263534038335,2.150704457008577,1.0694640251072522,71.97008111610391,74.3809311057625
China,2016,113.51972416459009,106.19974140186079,3.0416882070414255,3.167495858455721,3.0880965083411316,2.299164823503383,2.2194946574446615,70.39037983097884,97.75625615169821
China,2017,153.75012481097485,81.65525586228651,5.021443406459838,3.762197580663467,1.415570632468699,-0.5889041079502135,0.7442872045881792,72.56776348513644,143.187672085448
China,2018,116.23938991166331,90.64118451946304,8.690378591275774,1.565472282941668,4.812992918108619,-0.5757122650419886,2.363746111143093,64.4598818325934,103.1699298981619
China,2019,88.53496680786438,119.78119762921631,7.519755092981184,4.476925086600219,0.9359971030247787,3.9996837631934223,-0.26533042416544983,86.94162868322141,86.41117123856057
China,2020,99.06877206636665,52.55847674936664,7.248602505989993,4.324205666313082,0.9271061562842904,4.204220933560085,0.5865109216180966,75.7317080798274,105.26101975505824
China,2021,120.0763060875326,89.17482319157526,4.397162213376412,2.4096406524763556,6.1016065365878625,5.568923697069062,0.3065826069791353,68.12234019430662,121.51996345912126
China,2022,120.87341710980964,51.77704489622414,4.405373376295714,5.079861144236988,4.783005622415984,-1.783232059972132,-0.2230974332346769,66.93224389764214,123.75141948789827
China,2023,81.97105377543642,57.28760073892017,10.199244768358703,2.392723310271668,4.742849701037185,-0.09453775162618783,-0.6519551253422919,67.29516572998362,127.78135454845273
China,2024,165.56964681062857,108.11539051968941,6.5746517665660935,4.840425682853231,1.8323979202028364,0.3451818420881061,2.137175364823919,60.39005770532208,76.84068246835744
Japan,2015,100.78862551460273,51.85725427116738,4.632918915808176,4.41520780484846,3.239259578851237,5.141373688615799,1.8610524660845433,70.25452055093628,90.75387467450341
Japan,2016,117.96924081672668,91.32064597603654,5.412572767405886,4.6207445392456705,3.161175739243063,2.416377446815842,0.5264428519736084,68.83397278625753,145.87626455697253
Japan,2017,156.36057941597608,59.80792230365168,10.816211783081215,3.937155991247568,6.314589474811594,4.398842047578522,0.48824726564231713,60.67407924960352,91.49418875079569
Japan,2018,134.16342146608667,94.34347538783031,5.320989168898821,2.1967803703641207,5.9270465391954446,5.875217445628417,0.8399156380594004,65.15037857544911,91.78458612154952
Japan,2019,81.83906765474667,114.00091645923493,4.05975974601127,4.382582377571268,2.281358934466839,2.4334240201263473,1.2799713592315247,84.89225411121605,86.51370174084826
Japan,2020,81.09958286584805,59.58199410481651,11.100167776632945,5.869450387812576,4.3831851641070045,2.804134883469227,1.327628360911894,65.26113835870349,143.1529556739968
Japan,2021,121.8770524892073,76.81969697746482,7.670259347545538,1.7348298338752752,1.5808418969145162,3.9042689314109635,-0.7102046622620574,78.09456328399165,89.62792877450568
Japan,2022,118.92956140419766,70.208561573949,6.201054448184542,5.095229525921227,2.4312911515506377,2.5312371223751775,0.6661764076968488,79.91013496087945,144.94637914598064
Japan,2023,153.25720972102505,65.04582650135298,3.280648215551562,2.8113202214991255,4.368006549551657,-1.5885934921259972,0.7372818652043271,77.90528546750667,96.73951126535687
Japan,2024,157.09122037458218,57.461877719364026,3.676240035622279,5.1409437810180165,3.72069355534029,3.5072191714218883,0.5218956851131118,67.3920609971732,135.52818541393597
Brazil,2015,159.94158789689794,98.62875295980987,5.449306235069664,4.4511533343454355,2.8463303301101743,-1.2673434133869268,2.2105975141178495,64.10455892756885,146.0189883056642
Brazil,2016,124.60057729579557,62.959305018703375,7.877108526405223,5.864729179382041,5.2594617616621475,4.452489182891598,1.3057417834875107,80.76829693553557,137.93565212522554
Brazil,2017,104.96680088591859,84.25974745501983,4.99088497637642,6.438340039983235,6.636385707962987,-1.6845855090519528,1.4695131038049096,87.75744952246998,84.44602761018669
Brazil,2018,136.79452305526294,114.08418083116293,3.3055138072721895,4.9871013362342,2.43276854792158,5.395169563012243,2.398703858078787,88.32799467340303,107.9371373325971
Brazil,2019,166.20426509893133,109.11845789745493,5.871904259189301,5.644577370753387,0.740549625650702,2.7701590278564243,-0.19496906949303927,63.61700657331836,76.15625613033673
Brazil,2020,149.62887758781397,73.79124746376463,9.522900943758852,1.8267817039947118,2.549387195898967,2.3159303390026977,1.7675310769363723,69.5625750879621,120.07131011496072
Brazil,2021,168.5977748236187,93.11042317276133,5.096635272782704,1.6220039077826902,6.155642680356044,-1.829844713196903,2.0614558543946977,75.86811402081636,145.1254158810317
Brazil,2022,159.87832357736653,119.85538773733363,6.156406339065391,5.335941444655635,3.112550938460074,1.8390049624312708,1.1962691212642955,86.21031342559016,148.72667753594362
Brazil,2023,156.82734138645182,79.24367475171337,6.792213020493632,5.187911507944458,2.052051447493965,-1.1162070949488427,0.24117755174271793,68.61716974962245,93.7046496364792
Brazil,2024,103.36077510499099,52.946523274545335,3.1608654126007245,6.438611948680157,3.2805253692831053,1.0746131772774534,1.3787654894257444,66.54761663595193,145.99689471601803
South Korea,2015,158.6345014415552,56.258770161858166,6.758226982064356,5.895591537810823,6.640758144894167,1.7392120899989578,1.1469398622374771,65.01101838276226,149.29349009095813
South Korea,2016,103.16717013834435,115.99122418945879,8.846819840931316,4.538683974394296,3.8324753216073058,-0.1546415062579305,-0.3821518879807211,66.61458627210526,84.91506097154036
South Korea,2017,157.95844735667532,74.50876814167111,3.5205840890705673,6.345513150704057,6.2446082522622675,5.422018265561704,2.4821773792625237,65.21685747658462,101.6993615122127
South Korea,2018,155.82384757040913,98.72144326376545,4.3850631570586955,5.579165624953089,1.9588637169382943,-0.20945908141901537,0.8794104801269476,77.7881980452511,116.40689662702489
South Korea,2019,89.14868373977549,111.42226038412662,5.3904003832983545,2.147574606414021,6.276862519148351,5.645211985838027,2.0174466604290773,84.28548224174634,122.41935845112174
South Korea,2020,135.0857370609139,56.08907319379871,6.676078917636288,3.36344258506157,2.1883995944421204,3.7873609095086795,0.7355650727756977,62.43138647722944,87.6146561559849
South Korea,2021,148.32587636595957,55.32916016432101,10.660862226438919,3.9757326350698716,3.623812752623212,2.739262277276141,1.886383380738022,70.43427623706579,124.24129220472508
South Korea,2022,136.5731963995791,68.6919789118595,10.907669877196422,5.48713010803464,4.779936925279766,4.804653832753935,2.035529703359308,81.25088930145104,136.96106626909375
South Korea,2023,149.74714616692836,97.60985402322103,8.567502403936658,5.263583197788206,1.530933184404979,5.0469660735914275,2.051452347108312,60.87741849103678,136.06534004518102
South Korea,2024,92.88698674734452,73.45831979813994,9.69157430662447,2.303799480241541,5.816785656773904,4.657073423661935,0.7761370681629267,60.19157615150501,92.96305065399302
Mexico,2015,141.69269183757422,118.68303246191964,8.686321743150016,2.799017905320799,4.621037070147474,2.319883037726844,1.7294588830290025,63.20941916480875,130.88223220016224
Mexico,2016,134.12665786761102,117.40944027012962,6.076849494348175,4.6631094656697405,6.5581826858151135,-1.179922176074566,2.280299705327579,80.6365716690244,75.42696472841375
Mexico,2017,110.09635669468162,99.57204620516971,3.6061554132189455,4.410852300881366,2.748239870194219,2.967324142139817,-0.8399028816562051,86.14610418457129,147.87911753419175
Mexico,2018,176.88778552856917,102.47562822200473,4.170776161175688,5.291315979645113,0.6598149569822098,-1.823011587768022,0.1326357670233944,74.65929571213996,131.63259342462345
Mexico,2019,148.32953766065052,81.21318944637238,5.4626399965349925,6.485622500788556,3.2701784645338243,1.6110961946374038,-0.42731662582915786,83.84428646249788,125.49457806251908
Mexico,2020,102.07696127887604,55.766673193108986,9.124493718672419,4.772556071405676,2.2761869254883607,5.606908498003283,-0.4712973787668492,72.97004403127806,145.4892736134079
Mexico,2021,121.97273169261223,94.696816336486,6.578349581665148,2.8710760117433503,6.895854711738884,1.2746720505203442,2.1293472128769704,66.89863817673259,87.04837632200666
Mexico,2022,83.11340828845114,95.61667777631195,6.316737093513851,5.821791249198185,3.5758643934951215,5.745547423317774,-0.35066069503907604,86.05869503866832,132.12774822333932
Mexico,2023,157.0921844644052,109.13482596818213,9.84921591848699,4.631101608157077,1.3530917049355193,-1.7397905640699847,2.222967467354904,78.49950943562214,133.7229832780941
Mexico,2024,128.152235151255,58.211573227367616,4.126672129822953,4.927826436144857,3.2969883168465075,-0.39580218639730624,0.720580913595029,61.92626811225402,116.5577121531519
South Africa,2015,106.89934044350977,105.82913704460317,5.793257630312164,3.776100745409006,0.5755335094026541,-1.420424897643529,0.3737274474233969,74.3981650415137,118.0016438495443
South Africa,2016,109.16625787093032,98.64873202885798,10.741101574702842,5.399254944466749,0.7575223647643214,1.8440555780626315,-0.632744375536388,67.26135047587583,148.93300746137172
South Africa,2017,94.24955429015132,84.92217074159493,8.563401608863071,5.0123248527205195,4.137716442664942,-1.9218332206465307,0.14261457885397166,75.53134930154134,77.02931993158667
South Africa,2018,115.06269312091808,52.32421761539566,3.7072064743951865,3.48461638100798,1.3626524012798922,2.540326786092465,1.4131273919804301,84.0176009732725,86.0120195395848
South Africa,2019,96.74825822590698,57.31974882340802,8.72787224589273,5.032378632434506,0.7053099413666732,5.4896979699495185,-0.8181005072198466,76.23889005903212,126.72484155607332
South Africa,2020,167.09691237460856,99.98608524926995,10.215552747628127,3.19725096271403,5.796363239352329,-1.3590812289225989,2.131858296211847,76.42777128461209,135.3838215969995
South Africa,2021,125.23182845183001,95.05043866375675,7.737623948425019,5.157947608776659,1.0305948831988323,-1.5171833280754896,-0.13513868096448745,64.78634040339566,139.74268532737614
South Africa,2022,101.92139873580443,118.31056790733919,6.032062125939961,2.4105895784434965,5.633040296426114,3.269662204007009,0.7436850075859864,76.66090652812893,127.53614226178111
South Africa,2023,102.84547413312987,119.74337412397193,11.773138459321048,4.751628431734685,1.7970259310394434,3.4418259394503306,-0.7473055685728845,60.91957506617418,90.6146310808971
South Africa,2024,126.26229567393163,110.77907537858664,9.544521627896772,5.213532605999905,3.26570667391249,0.7674799403757033,0.2986356704461095,89.62948691208173,73.2087353129986
Russia,2015,166.70314961224486,90.50727860006754,6.947538772706315,5.126288302075682,3.6633481192605686,4.9873859046532845,2.1524565240394047,72.65162780620366,92.14622377880413
Russia,2016,139.23503285933623,113.86543419316837,4.895959701050999,4.614832917817414,4.605141430601384,3.864904179322248,-0.5395131020545907,81.47474894046266,142.72260165325127
Russia,2017,97.96831088702419,66.62803274467143,11.742555846374756,2.404884763547449,6.053503106902264,1.9382228515842783,-0.1346912395888804,86.12249703817534,105.62442040021324
Russia,2018,131.48173539296903,75.1463358579836,8.336557662914347,2.3176193629251136,3.0420299882364445,5.7552985786823,-0.0965329855460536,79.70209993623877,96.01520513797558
Russia,2019,157.34731256866007,59.16115625028449,11.728389405706903,3.7689477069181962,2.0343280117520157,-1.4120260213598987,-0.40584733219360736,75.59321845668053,96.9602541145029
Russia,2020,162.88833658826093,80.16212665632642,5.23842845328867,4.585724933020151,5.094051909755398,-0.6636647367924011,-0.4133327429908882,61.10014280800629,128.91216120525124
Russia,2021,146.3804527621805,83.22416130248698,10.597534040722774,5.528350764750266,4.304803368578889,4.946170244106069,-0.2795557648713112,63.357588581931836,91.57996892135917
Russia,2022,85.70868560893149,87.18186696007224,11.429451230654653,1.6967177033425482,1.2937144410651742,1.6175922262674822,2.268562561347667,69.48468314930251,110.57878469507139
Russia,2023,84.1572859050392,60.38402406734622,11.879671106629623,6.325593482180228,0.5321098760736624,5.614494283385912,1.236919782354251,86.03754883560066,106.37918845070872
Russia,2024,131.55960285792503,84.21926061798442,9.001778317914939,2.1982562737815643,0.6948283341724066,0.4634395327295273,1.4663826695782634,66.05560356368845,123.87459466599338
Netherlands,2015,176.99120461072704,56.573050105259284,9.053419064026137,3.7187510965228556,6.142924653453785,-0.5828016844209127,1.424190832791576,85.1434586894433,145.56913755792186
Netherlands,2016,148.32480282896458,84.8022334805899,8.560625161810925,5.844524922393591,4.208963353152393,-1.7569035224253051,2.258320434274422,80.68580253094683,124.12107086217972
Netherlands,2017,101.56751523977172,96.121982916286,6.544779650887426,4.75616488520746,1.1928546970019398,3.2627624368242882,2.497948040197333,61.44636116581668,148.1739347377054
Netherlands,2018,120.69079607228707,110.95274152360814,10.04146935652446,4.335081304933339,5.299919860133622,5.028124490410783,0.41449112577861547,69.81099484689716,123.40747084508678
Netherlands,2019,160.78459419412587,103.3599594343631,10.18032283972771,3.677916574064665,5.81592240513764,-1.0383275570351325,0.9057118428629733,60.172759814943646,95.96686639202161
Netherlands,2020,116.64615348713978,77.73208841264787,9.25920486020876,3.4427905063517286,3.4165085470464494,-0.09964695300538029,0.3063812707026903,66.81808881789455,75.85567390147548
Netherlands,2021,140.34485933813778,96.77489589885113,8.57541311408653,3.8174702190028618,2.968607571164994,4.906669196574602,0.8167862479767631,74.37545632889193,72.05136526451486
Netherlands,2022,114.12478276261564,76.61369331501,6.589405028072104,4.400861846136662,3.96841655372471,2.863240742347557,1.6770914153974488,84.3895721614828,127.44984609811955
Netherlands,2023,175.55236959549347,51.276280787345314,4.762001871151915,1.5378143748907105,4.70858564200492,5.184244391599895,-0.14781196198295254,87.8110363438892,74.82139122316487
